file,bpm,mfccs_0,mfccs_1,mfccs_2,mfccs_3,mfccs_4,mfccs_5,mfccs_6,mfccs_7,mfccs_8,mfccs_9,mfccs_10,mfccs_11,mfccs_12,mfccs_13,mfccs_14,mfccs_15,mfccs_16,mfccs_17,mfccs_18,mfccs_19,mfccs_20,mfccs_21,mfccs_22,mfccs_23,mfccs_24,mfccs_25,mfccs_26,mfccs_27,mfccs_28,mfccs_29,mfccs_30,mfccs_31,mfccs_32,mfccs_33,mfccs_34,mfccs_35,mfccs_36,mfccs_37,mfccs_38,mfccs_39,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,mel_0,mel_1,mel_2,mel_3,mel_4,mel_5,mel_6,mel_7,mel_8,mel_9,mel_10,mel_11,mel_12,mel_13,mel_14,mel_15,mel_16,mel_17,mel_18,mel_19,mel_20,mel_21,mel_22,mel_23,mel_24,mel_25,mel_26,mel_27,mel_28,mel_29,mel_30,mel_31,mel_32,mel_33,mel_34,mel_35,mel_36,mel_37,mel_38,mel_39,mel_40,mel_41,mel_42,mel_43,mel_44,mel_45,mel_46,mel_47,mel_48,mel_49,mel_50,mel_51,mel_52,mel_53,mel_54,mel_55,mel_56,mel_57,mel_58,mel_59,mel_60,mel_61,mel_62,mel_63,mel_64,mel_65,mel_66,mel_67,mel_68,mel_69,mel_70,mel_71,mel_72,mel_73,mel_74,mel_75,mel_76,mel_77,mel_78,mel_79,mel_80,mel_81,mel_82,mel_83,mel_84,mel_85,mel_86,mel_87,mel_88,mel_89,mel_90,mel_91,mel_92,mel_93,mel_94,mel_95,mel_96,mel_97,mel_98,mel_99,mel_100,mel_101,mel_102,mel_103,mel_104,mel_105,mel_106,mel_107,mel_108,mel_109,mel_110,mel_111,mel_112,mel_113,mel_114,mel_115,mel_116,mel_117,mel_118,mel_119,mel_120,mel_121,mel_122,mel_123,mel_124,mel_125,mel_126,mel_127,contrast_0,contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6,tonnetz_0,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,genre
3269670.LOFI.wav,140,-60.69355758,65.10531486,-8.984931786,5.212889273,0.831479356,16.89955355,4.813785063,12.05081666,1.779557639,8.974368788,0.892074696,7.656760584,-0.08696064,6.750003829,0.895573205,7.049054025,0.164593907,6.562144819,2.013077618,6.73930637,2.015370947,5.655395106,-0.26615508,2.876361277,-3.250108891,1.551607269,-3.248813597,3.155810765,-2.464719422,0.226538548,-3.763393367,2.19148655,-1.905361333,2.29316283,-2.47471461,-0.017823782,-2.837911766,1.580379958,-3.368405182,2.109233169,0.774558218,0.656836047,0.657984988,0.776921717,0.621111286,0.744341794,0.579220541,0.690296018,0.693252212,0.607066491,0.726538614,0.634824938,41.76575345,205.1436332,169.0860598,38.81661344,27.00238217,22.56016952,13.37450516,17.17924376,10.84322935,8.276047691,5.162540532,6.966876111,4.077091704,2.882108397,4.633529638,5.073064873,1.923336342,3.29906842,1.304272692,3.144778434,2.698333144,1.926284485,2.302010243,5.487470982,2.713241904,2.311309884,5.532891657,3.048712171,1.813292596,3.685138802,2.804918742,4.507355033,2.231479771,1.273547144,3.047906041,8.35708184,4.798835225,2.053850117,2.220084455,7.61729812,6.253955336,4.051511796,3.16957794,2.140373537,2.526872803,2.954428235,5.75539881,2.236596008,1.45595626,2.087600352,5.143930207,3.233798319,1.264168472,0.986606293,2.799691502,2.836452274,1.433932239,1.760924628,1.128931306,1.023698889,0.787532782,1.747908712,0.98135741,0.89196664,0.560412342,1.373517856,1.097864057,0.822427943,0.521469049,0.715142111,0.866480859,0.603728919,0.963482426,0.531790364,0.590309025,0.487915928,0.949368817,0.706174598,0.514393435,0.270832728,0.609157821,0.681095642,0.462088491,0.514022235,0.431660158,0.489905129,0.351547904,0.538523549,0.457649876,0.501481365,0.464425006,0.543801433,0.468115791,0.405179247,0.357166691,0.429618279,0.409825928,0.318768102,0.460254549,0.368348345,0.375819574,0.351173598,0.347550761,0.367607487,0.423831399,0.350780399,0.292013298,0.342222729,0.28381099,0.282046648,0.271832464,0.3558007,0.351512253,0.374387465,0.280585519,0.302941103,0.341946957,0.321014812,0.269304619,0.250070998,0.229131116,0.266593329,0.2501757,0.219742363,0.197618376,0.167518596,0.059105507,0.004378759,18.8121201,13.60722471,16.46409082,17.53926923,17.32036739,16.38951736,31.5344547,-0.023589753,0.011473729,-0.022149912,0.009715099,0.000283725,-0.003418002,trance
3281282.LOFI.wav,160,-92.22815873,51.63845656,-58.53395206,36.9254571,-6.218725432,21.54594107,20.47916574,33.96265628,14.30400001,22.00968957,-1.15302849,9.460020055,3.008258834,8.814040027,4.431763972,9.071877724,4.238813904,7.054982489,2.537009173,11.22324456,3.323313624,2.680732419,2.531106935,9.56760081,1.555226582,6.739432555,3.069677301,4.508999687,0.615999875,6.033068653,1.240854151,3.50617047,-0.522161295,1.378300242,-0.977024481,1.454222019,-3.064948174,3.696799257,0.19800149,1.642943157,0.737032811,0.795594108,0.697881682,0.569148589,0.546216426,0.590179511,0.692116781,0.745333193,0.731827599,0.728826632,0.740728902,0.735740224,479.6880561,551.5034603,55.1943296,7.87948665,6.723625824,2.87458649,3.01303479,3.381820912,2.535856945,8.757412402,21.80780743,1.092841699,0.196724519,1.064060363,0.458836193,0.081059009,0.456899318,0.449979954,0.082930976,0.097184018,0.243342874,0.213339477,0.067232645,0.077090007,0.253985297,0.256816269,0.2562521,0.52680747,0.59928114,0.670094317,0.900115558,1.530357461,1.648969752,2.819343923,2.895399184,1.476312043,1.348536597,1.549760001,1.703101518,1.702987466,1.435535309,1.395716616,1.188707754,0.92747015,0.946399228,0.975748051,0.530252788,0.541620097,0.476960039,0.575347338,0.718796523,0.927181182,0.991808452,1.245920633,1.522219784,1.759042236,1.373781466,0.943300475,0.909585454,1.889334042,1.06883359,1.088503469,0.901439133,1.820704436,1.151349792,1.536668703,1.354739592,2.266848318,1.996691063,1.359641692,1.351806687,1.070969089,1.058730006,0.991204579,1.546166014,1.826574219,1.882794986,2.223644339,2.34826767,4.310724346,3.117975489,3.071531851,3.891185211,2.829895703,1.799893413,1.472502207,1.239121867,1.63957156,1.760439416,1.663541519,1.150359141,1.097513654,0.925063379,0.847309606,0.528564939,0.432886178,0.359358392,0.280907291,0.347880241,0.279955525,0.204698675,0.186502747,0.177146235,0.154219468,0.134321206,0.124751969,0.099496059,0.085910846,0.071097718,0.065632634,0.058073771,0.046243578,0.031911901,0.024376666,0.021957535,0.014492322,0.013157706,0.011259845,0.007945293,0.005608361,0.004614854,0.003816833,0.003394353,0.002870469,0.002118521,0.001444987,0.000397529,3.41E-05,21.80798121,14.23442554,16.94673825,15.55429517,17.02368958,18.93547386,37.42942811,0.012411373,0.021997177,-0.071313163,-0.086678755,-0.014348392,-0.01276063,electronica
3289180.LOFI.wav,80,-114.413539,110.1842006,27.5259195,27.21202453,21.33279054,17.30706625,9.383590935,12.07320266,4.080262925,4.320693667,1.084053096,7.860163313,-1.877817938,5.405527339,-0.355917229,3.996086822,-2.089774019,4.106412314,-2.01817878,1.325802633,-0.298199158,4.269456045,-0.117866934,4.735530111,-0.365997537,3.140102063,-1.901319534,1.205765288,-1.989937067,1.122045194,-4.337360363,-0.275483293,-1.925259992,2.168698787,-1.365304356,1.04924284,-3.620908161,1.554381169,-0.385877176,0.454090947,0.722905446,0.670607449,0.752950574,0.790096733,0.691827708,0.672962534,0.599790167,0.652938176,0.571721709,0.587800311,0.668478697,0.632756934,81.78602727,1405.429907,1752.638244,202.6648129,65.01852592,96.35390213,93.05044834,56.6703354,45.93002018,27.00697531,17.65779485,25.00233331,28.03347577,14.50346526,20.2177987,10.4216715,6.1883861,10.30639999,2.851596448,12.20168801,8.095848055,3.267903181,8.474157676,8.047266379,4.229677914,0.743535289,3.411584865,3.242402279,1.293711344,2.116489777,1.501987999,1.052059715,3.721280996,2.154344737,0.916444532,1.278509304,1.010593214,1.328667197,1.709427296,1.859908424,1.390675054,0.980265529,0.887356679,0.841802196,1.41578308,0.732719119,1.491143642,0.86483799,0.875361116,1.146195648,1.301654516,1.053842823,0.626674044,0.447348372,0.471579336,0.594713046,0.414533161,0.309193741,0.501613624,0.510317122,0.413145618,0.479651648,0.353451567,0.314182035,0.27778182,0.405536413,0.563005538,0.348293407,0.543576225,0.415374296,0.360913492,0.4585472,0.709272455,0.644979927,0.443417785,0.387408458,0.500425819,0.300810132,0.257645526,0.297267249,0.304696888,0.175853556,0.131170726,0.113234647,0.137762904,0.160212297,0.099193775,0.137894264,0.127668859,0.101077694,0.095299503,0.113672517,0.11120279,0.091092206,0.091084919,0.107620537,0.15015442,0.122190794,0.113589861,0.110587563,0.116061885,0.084351098,0.090767369,0.115557181,0.088349893,0.08064247,0.058259241,0.071948473,0.066356838,0.072787617,0.074909871,0.086078822,0.085103819,0.082954216,0.073757629,0.073731902,0.106238065,0.112067991,0.104642287,0.085154197,0.094684981,0.090787663,0.102751251,0.096954349,0.098172506,0.070663826,0.023016867,0.001321857,23.10289155,16.87087762,18.87303604,17.11057449,17.68151264,17.82239298,32.04088372,-0.017160653,0.025825077,0.099753896,0.003496068,0.018918237,0.013814099,chill-out
3291017.LOFI.wav,140,-18.68123065,75.42102819,3.912589398,21.03805115,-1.850091451,9.025616527,-1.912112128,6.204467125,-2.19773579,8.48526945,-2.316617989,6.007293572,-2.90752693,6.673517553,1.695388776,8.004773737,0.30273563,4.560641018,-3.355040555,2.156392027,-3.081334316,1.624208887,-4.365305145,0.374460638,-3.847190743,0.685603327,-3.76336352,2.479566104,-0.581218265,5.046618287,-1.367480771,0.455068544,-2.948132802,3.0392994,-1.841741008,2.011206816,-2.445219222,1.403473817,-4.824454124,-0.612918152,0.533458638,0.609787217,0.545620869,0.692134905,0.585890847,0.565991051,0.666875824,0.556897015,0.727878287,0.562432769,0.740185126,0.674932321,96.31310627,315.4625909,248.4433244,146.7807194,36.2332675,59.2293709,55.25628508,55.84221832,26.83891468,14.44025122,9.12804883,31.84830198,17.30415658,16.33534927,15.15615222,36.46327688,14.01971383,23.47826276,38.66359563,12.3377528,9.671019805,10.53712169,5.013817039,31.22519545,16.61889236,10.13507495,2.848923947,12.79347886,21.56301036,3.184619921,3.280596865,13.38432758,7.413148328,1.322864652,3.339680427,14.66802317,7.13666844,4.696350895,3.265660066,1.055747214,1.087954167,3.110282475,4.963030577,1.511392159,1.031131209,1.990297876,4.142746794,2.146939177,1.535018421,1.084438345,1.765232723,1.877298736,2.389873997,2.481960408,0.823017467,0.677335696,1.575736183,2.429281316,1.012158136,0.516592433,1.110000884,2.158905392,1.610151664,1.172604591,1.003760003,0.91727763,0.849459405,1.102790107,1.423596118,0.86455583,0.619572625,0.758410619,1.129492036,0.75140619,0.458657633,0.633429515,0.988389699,0.947906311,0.784493972,0.635365599,0.490899041,0.474195883,0.713389503,0.891039485,0.629895891,0.441936447,0.646687699,0.880178967,0.85331655,0.43630722,0.470940013,0.55572781,0.52480597,0.427254267,0.449754255,0.380885249,0.301668885,0.309142214,0.301690425,0.259293791,0.208759801,0.24610356,0.247624225,0.212232012,0.216079226,0.220313402,0.179859199,0.149364331,0.201801793,0.256730965,0.200589166,0.158888716,0.170865747,0.187703034,0.166822274,0.172628103,0.205347277,0.170268673,0.148592806,0.121433905,0.107983684,0.102787867,0.103701617,0.081593177,0.064753538,0.044897052,0.015474738,0.001368254,20.10995742,15.32024424,18.70443463,17.18806147,16.98956437,15.93703488,31.97725924,-0.011308322,-0.010881651,0.062319872,0.012041529,-0.00052834,0.00730246,trance
3297802.LOFI.wav,126,-119.8975647,47.25371658,16.18825954,16.98561689,7.148352045,8.326324059,3.917743184,8.198566326,-0.403995285,6.427020467,-0.181371052,4.410896245,-4.121236352,3.173415027,-3.835735839,1.99483774,-4.471037844,3.730854148,-1.406620673,1.151176836,-4.272816422,3.584252348,-2.084954099,2.779962191,-0.870047947,4.932781954,2.635320935,5.733925433,-1.41360364,3.345840279,-3.234489371,1.317430628,-1.32318477,4.196466072,-2.541337109,-1.448845555,-2.88471252,2.221823386,-3.815538204,-0.927321245,0.814343434,0.739861654,0.741847249,0.721697146,0.679575948,0.615054716,0.639347624,0.717320852,0.681717492,0.705042396,0.709413548,0.732931206,24.01253852,202.42399,268.473455,197.3619945,144.4767535,61.50126777,44.30151814,52.27666183,32.9355567,88.91325713,25.87025528,10.84008375,7.141253382,6.068203982,7.758595297,4.796365005,3.570149678,4.32488666,4.207341674,7.796981966,3.775598952,2.001182565,2.692199529,2.31026349,2.827763347,2.409167089,2.031982493,1.690829792,1.70102588,4.76214694,3.728471699,1.717511235,1.301656679,1.63038279,1.741396098,2.206037515,1.557265783,2.052849396,1.523536568,1.490233543,1.31892827,1.419086007,1.326875357,0.979142118,1.387478468,0.790957935,1.17700532,0.849746571,2.296945323,0.621443433,0.682870645,0.519714399,0.550522394,0.805139245,1.114016662,1.283157702,0.867093821,1.089398356,0.641840135,1.163051185,1.165716208,1.232092664,0.505140935,0.798016859,0.594344898,0.711451131,0.732541141,0.717752081,1.144402928,1.00734642,1.405603067,0.870475306,1.224705215,0.713951378,1.073103042,0.956067262,1.215448495,0.957892031,1.073617021,1.161935933,0.721008912,0.807607644,0.457264414,0.683107898,0.878037606,0.982146948,0.432858749,0.438639576,0.253299269,0.468537551,0.535018052,0.310778784,0.255753766,0.233399568,0.206692219,0.28011081,0.376208862,0.226272432,0.235850394,0.234986177,0.267556639,0.184569564,0.218009495,0.155814864,0.202823458,0.157668486,0.168711005,0.243940464,0.160509212,0.157933182,0.140553977,0.166066464,0.177918782,0.184851827,0.163049305,0.139702765,0.17755953,0.202707972,0.180701461,0.181398355,0.156758759,0.162866881,0.204363302,0.163608009,0.168381919,0.113330479,0.040143034,0.003159395,17.94812851,14.71878979,15.84850557,16.30067585,17.92299227,18.78073101,33.83215718,0.012093211,0.007672242,-0.012680783,0.069732551,-0.005355906,0.007335031,house
3298908.LOFI.wav,63.5,-137.5029456,62.7072278,18.90277846,22.23335905,21.43385361,28.31275561,15.05516381,19.05507521,7.64133544,14.38604165,3.756355498,17.49670332,6.281892624,8.982089479,2.67043364,11.09716952,5.345740542,5.86973351,1.830334914,10.43602786,5.376826899,8.922294715,1.092522259,3.378673787,-1.024210533,3.620126392,2.463202279,0.361259488,-2.158894721,3.41008912,0.713369538,3.88441613,-1.017455515,2.473566753,-1.740403771,1.715673559,1.001069045,2.199696324,-2.093317378,0.608525152,0.845899581,0.824835315,0.829211775,0.813660181,0.810797667,0.853947216,0.770088608,0.779713728,0.810913369,0.815949389,0.85062314,0.84804585,774.911817,2548.480031,470.1550058,102.7513226,56.47332858,21.93645899,7.757186948,3.988610129,2.56869163,2.49727447,1.309871222,1.655929355,2.464947432,3.227258017,1.611341369,0.947298434,0.953899918,0.667183035,0.599223654,0.668611914,0.604981905,0.441270942,0.444288406,0.797192468,0.88730396,0.496320325,0.397220447,0.317655802,0.271699808,0.320650454,0.219945491,0.402493523,0.444609954,0.351675333,0.320654013,0.385102425,0.526429697,0.816539977,0.586009573,0.463898896,0.363783189,0.313364388,0.36244801,0.63793429,0.609094168,0.509169854,0.338902327,0.271249869,0.440078744,0.862254686,0.851137117,0.431159272,0.228954522,0.196605024,0.274742996,0.273254865,0.205823934,0.164738145,0.131871768,0.149643941,0.16004057,0.246675966,0.325082478,0.329316228,0.346973258,0.254012718,0.482213407,0.391746136,0.352507819,0.394391108,0.40778026,0.173348143,0.130377489,0.067023688,0.057465382,0.080714945,0.095695357,0.133162839,0.190797552,0.10858529,0.130938391,0.200614387,0.127794639,0.208527387,0.105060571,0.193689226,0.229315047,0.103670425,0.22088668,0.15336991,0.193041783,0.234065894,0.135561027,0.160155579,0.111664441,0.174988449,0.192389322,0.166058768,0.169572839,0.128580517,0.162397826,0.118852351,0.114624095,0.091409936,0.069520287,0.089732509,0.074563212,0.103746819,0.134317982,0.188330578,0.132109897,0.094938038,0.147233447,0.161954076,0.152155384,0.174229315,0.142655751,0.150618413,0.134260461,0.151746141,0.148555727,0.132860691,0.108858169,0.098682942,0.145817428,0.06115437,0.019598357,0.001991411,22.62470566,10.52810713,12.70592337,14.07180224,14.64241715,16.34893322,31.91091898,-0.002844429,0.025573027,-0.100494307,0.022958125,-0.012512989,-0.019453836,techno
3303241.LOFI.wav,132,6.946335493,43.88845381,1.885084622,36.57193123,-2.616970373,20.81093953,7.146490976,18.96586646,5.101415806,10.06526827,9.218459754,8.829615303,2.975078788,7.285427752,0.174241021,12.1928383,-10.53757482,2.737747318,-5.040204789,9.413456331,-2.430072985,-1.653599503,-1.869889334,2.621100084,-2.725420032,-1.821615785,-2.429271632,4.324463483,-2.775373204,-1.615337429,-0.432410444,4.517911261,-3.814479355,-0.101066339,-3.165244187,2.099292083,-2.896604313,4.556835896,3.423302087,1.328301875,0.803511606,0.878058829,0.718469556,0.745994734,0.78054824,0.851706694,0.849947199,0.795912753,0.735535947,0.67901459,0.704270419,0.689499424,439.749085,1120.659578,359.1863068,162.40792,184.6703648,157.1222822,65.35157494,31.3738017,17.20269446,6.273108883,3.146637177,3.82058332,7.42934438,5.66487805,3.511715505,1.442736331,2.779387642,5.691184821,4.75747073,3.838369833,2.747399256,3.079002046,4.128059623,6.181879543,2.814195305,2.670468519,7.612066716,12.98150267,4.880822313,1.46182289,1.83855961,3.834421057,3.377434627,2.567416944,3.221992033,8.208089333,5.303980875,2.753630591,1.569994974,3.919980816,9.04753223,10.18283994,2.494233828,0.930537928,2.252403884,4.648587312,3.854524444,1.115112278,2.031903868,3.079393763,1.944555789,2.187371795,2.326614013,2.846178956,5.001630073,3.7621356,2.424518239,1.014869507,1.309949581,1.908635245,0.630015416,1.248373484,0.600927363,1.073426306,1.331299031,1.727544972,10.31036328,9.199858046,2.573472064,3.245447006,1.757228324,1.76828303,3.019633304,2.392375413,3.39892382,2.661315605,3.816724092,2.505887465,1.426576374,1.967741401,3.958877502,2.554782208,2.207392752,4.483519128,5.926332308,2.058282343,2.209446775,4.588213424,2.290847342,1.652726628,3.467839137,1.545166781,1.807362478,2.977882252,1.702895177,1.919598798,1.331861913,1.115745741,1.64945609,1.639769605,2.435771198,1.831088212,2.504882348,3.368777707,3.166640104,2.54721968,1.405941516,1.257922457,1.747721596,0.691052512,0.336183385,0.500864635,0.681361012,0.216012215,0.344643232,0.684783582,0.514009942,0.470999412,0.628673769,0.375127356,0.433786976,0.404107579,0.233400604,0.327227294,0.234418274,0.083714342,0.056088057,0.005188608,18.15364191,12.31637412,14.13962158,15.85320527,17.70490767,16.27790631,32.55190615,0.022500349,0.022987889,0.012728708,0.074048286,0.01221493,-0.025866909,electro-house
3304445.LOFI.wav,140,-82.04433316,89.25007948,-26.27860966,5.511287669,-8.851102852,12.09364152,-7.975292449,5.192727808,-4.995433496,10.18156514,1.587096376,11.68688621,5.006658571,10.76741719,0.5385591,4.147805924,-2.471422048,1.012040068,-5.124786839,3.116897892,0.726708744,3.815885231,-2.989481197,3.278503336,-1.451868712,-0.01063558,-3.92467162,0.219437372,-6.397835643,-3.567843032,-0.697201772,6.185124375,-1.077620178,0.071173647,-0.665127899,1.773861195,-3.073617255,1.826550992,1.575524635,3.688786409,0.737918378,0.62050357,0.780445207,0.575274734,0.687983141,0.689782387,0.537394857,0.581399492,0.580937532,0.727737803,0.553578977,0.570282723,18.46818366,270.8237184,199.6625644,47.79063978,16.46440563,10.30378894,4.135752914,6.895326272,5.185271721,2.012000733,3.765376496,2.315006494,2.749013385,3.572041411,3.477169243,3.226545909,11.69458886,3.275147226,0.933397968,10.84898904,5.569346311,12.67644806,36.4068448,2.372191694,7.22047115,11.5746347,16.49521556,4.690108733,1.353604852,2.317432336,2.213599324,1.197177441,2.399367049,4.691821392,3.3375403,1.041092287,0.879894944,1.73736306,2.67480751,2.654502554,5.439221854,2.448907113,1.478328506,2.122618559,3.2364783,2.212157723,0.952282416,1.454023845,2.82358211,3.105382266,2.39894203,2.530994473,1.415982559,1.397102735,1.699919673,2.260028494,1.600030965,0.828620543,1.256819072,2.11659287,1.396304419,0.87751138,0.778220217,0.819826568,0.856836858,1.024611199,1.341736887,0.710628282,0.490845743,0.406522312,0.494002341,0.375301674,0.299283641,0.344230423,0.550306204,0.498865791,0.325168915,0.258796896,0.272289571,0.25740611,0.291393585,0.284791316,0.187709066,0.200764455,0.236901151,0.261876546,0.176693245,0.149902354,0.190935388,0.206944222,0.160263734,0.135842175,0.14302178,0.139409214,0.124812872,0.113224899,0.117047476,0.104961363,0.101710547,0.099628905,0.098937755,0.096682696,0.076412193,0.085996858,0.084767823,0.079000366,0.072618242,0.074481573,0.066038853,0.063270538,0.060816316,0.05226615,0.050762181,0.051891124,0.042045861,0.038151844,0.035645311,0.037815756,0.037099898,0.03332755,0.025501961,0.023338067,0.024759215,0.01680853,0.015197482,0.009891775,0.003175256,0.000227101,20.15710285,12.89903415,18.72577353,15.47464454,17.01113979,15.40739022,35.53340162,0.023845636,0.03214476,-0.057245504,-0.042533676,-0.014911694,0.009877786,trance
3312045.LOFI.wav,170,-61.00943034,75.76621879,11.28968292,21.26342476,-3.481997545,3.316631848,4.276913554,2.081799318,0.296646808,8.099319361,-3.939232902,2.922613292,-1.242738094,2.532129744,-1.135944241,4.795839871,-0.174877644,6.156991844,-2.789060513,3.592311135,-1.691759392,2.587278983,-4.958380423,2.473195929,-6.628082205,-0.293447906,-2.641374881,2.114011585,-0.449851152,0.282003923,-5.070943234,3.79474547,-0.210876503,1.255401009,-6.227032469,-1.559463367,-7.07142036,3.182915113,-4.875557679,-1.226652568,0.644172207,0.590012085,0.597669005,0.600019353,0.701611278,0.560040182,0.60275922,0.663183282,0.647152845,0.740447706,0.622305429,0.718198576,159.3444122,564.3719861,506.4063091,235.2782182,104.5697317,82.07514573,51.71080559,37.58610453,23.11756762,18.50124778,14.10592601,13.49663216,16.11657185,10.61945444,22.82342384,12.35391003,36.06283923,11.34338373,10.2492412,16.00288122,8.152711736,5.622846964,9.80124681,2.513425886,9.079687119,12.64512129,5.427393283,5.607205784,6.310897172,11.63308489,12.84408942,4.134245794,4.520819351,12.05397103,4.528604975,2.200559708,1.452350611,6.127026011,4.219828771,2.652434473,2.679689088,1.941903865,1.655039462,1.158458587,1.658623198,1.053461604,1.191788743,1.259174515,3.722630589,1.636761582,0.567646245,0.397492766,1.025815491,1.052145214,0.979323104,1.35029444,1.165749435,1.165199224,0.889542919,1.227753661,0.594036334,0.606106944,0.713136366,1.667931891,1.146201224,0.517872211,0.436016371,0.661548374,0.576667141,0.467828682,0.690168249,0.494647334,0.421224592,0.51244203,0.946708934,0.785301248,0.800222755,0.545012685,0.794693258,1.086370303,1.7900986,1.381997166,0.742383107,0.644380235,0.531328213,1.066248428,0.90850835,0.824572769,1.096947794,2.420185473,1.963500482,0.618873357,0.583271522,0.611335793,0.306322032,0.22525536,0.251027619,0.204690997,0.159162804,0.144256593,0.125801672,0.180989385,0.181891067,0.329478795,0.240606338,0.098149792,0.094607541,0.113703974,0.158596196,0.187283028,0.136922548,0.097762416,0.137142529,0.112445981,0.067333614,0.060704497,0.081553006,0.096657379,0.105464092,0.14636427,0.086970728,0.070916466,0.068842493,0.146818897,0.117961213,0.088936509,0.022368156,0.001647191,20.80587276,14.16669819,18.0283487,18.040808,18.65403229,19.86618479,32.06562526,0.023363331,-0.002424977,-0.017959254,0.022892697,0.004254952,0.012575556,drum-and-bass
3313129.LOFI.wav,170,-152.2525378,75.91962425,-17.77159218,15.08161117,25.28730592,31.64990591,17.07826112,14.09121882,11.21018366,18.39118657,8.159038972,8.043885466,2.607967821,9.860410885,4.988244355,6.24835749,2.325763563,6.819513303,3.492514298,7.989558519,0.902274406,5.500340811,2.125799025,1.55743084,-2.080884805,3.647957222,1.376662504,4.756826153,-1.274141629,0.292391026,1.486936069,5.227717327,-0.112427201,0.804237264,-1.652748993,2.600386159,-2.041591295,2.40814692,-0.067840863,2.181245549,0.676775928,0.665005974,0.662351157,0.693944281,0.761210347,0.750998835,0.744992518,0.756876186,0.837064293,0.807882129,0.677476037,0.698013891,1024.966067,1306.994772,85.92708724,40.38293495,50.38392148,30.00498519,22.29282879,21.11133269,14.26045139,9.402215022,4.211331899,2.931630542,1.878479407,1.663801957,1.448545873,0.832190742,0.668062966,0.79400675,0.794307847,0.999316946,0.682276349,0.459924821,0.511150416,0.929927274,1.297373816,1.822971159,2.391526557,1.86705501,1.58654271,1.537362809,1.315805346,1.043325767,2.072898945,3.116765093,0.834474613,0.449282064,0.426334098,0.933587249,1.031204203,1.008057851,1.065199363,1.111594956,1.243909216,0.993300199,0.742996225,0.643549083,0.976008345,1.273671698,2.159402377,1.547562502,1.130900055,1.410385071,1.5823821,1.273783343,1.22948674,1.597175292,2.002001062,2.432203425,1.95499523,2.561382225,0.981686212,0.443041258,0.425261806,0.464051334,0.430039755,0.409847776,0.284899924,0.388279153,0.373178518,0.249808975,0.211788356,0.183787662,0.155571867,0.180555175,0.221743138,0.239039032,0.190910501,0.183420367,0.145729308,0.139682305,0.126982227,0.126822414,0.171566422,0.160874843,0.111043121,0.126363521,0.11869667,0.118233255,0.109983859,0.114870046,0.122847246,0.091843566,0.102204707,0.113474094,0.136178335,0.118973027,0.101068946,0.079410261,0.094842885,0.083282683,0.084543342,0.111892023,0.092394101,0.085106166,0.075817106,0.056714618,0.064415511,0.101771284,0.084189903,0.094098436,0.105781627,0.105841359,0.108968603,0.089850728,0.072936644,0.064834131,0.10451906,0.109791769,0.080706989,0.068356945,0.092199819,0.078869344,0.090596437,0.095189762,0.073214507,0.065324122,0.030379555,0.001667691,22.23826863,12.60180428,14.59082057,16.10912299,18.54481629,18.74199808,34.27051352,0.000481998,0.0387653,-0.05787637,0.029860075,-0.016715384,-0.02261471,drum-and-bass
